SOURCE,SOURCEID,OBJECTID,VENUEID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,CAPACITY,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,URL,NAME2,NAME3,FORMERNM,STARTDATE,COMPLAINTS,ORDERS,COMPLAINT_ORDER_FACTOR,SOURCE_SYSTEM
Sterling Commerce,SCC_2908,210,247,ROGERS CENTRE,1 BLUE JAYS WAY,TORONTO,ON,M5V 1J1,,(416) 341-1000,SINGLE USE,OPEN,48292,TORONTO,3520005,CAN,43.64142072,-79.38941817,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.mlb.com/bluejays/ballpark,,,SKYDOME,2019-06-01,1,5,40,Salesforce
Sterling Commerce,SCC_2101,213,250,KAPALUA PLANTATION GOLF CLUB,2000 PLANTATION CLUB DRIVE,LAHAINA,HI,96761,,(877) 527-2582,SINGLE USE,OPEN,-999,MAUI,15009,USA,21.00703687,-156.6402331,713910,GOLF COURSES AND COUNTRY CLUBS,http://kapalua.com/golf,,,,2017-12-01,1,3,67,Salesforce
Sterling Commerce,SCC_2205,216,253,RIVIERA COUNTRY CLUB,1250 CAPRI DRIVE,PACIFIC PALISADES,CA,90272,,(310) 454-6591,SINGLE USE,OPEN,-999,LOS ANGELES,6037,USA,34.04991969,-118.5012123,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.therivieracountryclub.com/Club/Scripts/Home/home.asp,,,,2014-07-01,1,4,50,Salesforce
Sterling Commerce,SCC_3470,217,254,TORREY PINES GOLF COURSE,11480 TORREY PINES PARK ROAD,SAN DIEGO,CA,92037,,(858) 452-3226,SINGLE USE,OPEN,-999,SAN DIEGO,6073,USA,32.90449346,-117.2453549,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.torreypinesgolfcourse.com/,,,,2010-06-01,1,5,40,Salesforce
Sterling Commerce,SCC_3704,219,256,MONTREUX GOLF CLUB,18077 BORDEAUX DRIVE,RENO,NV,89511,,(775) 849-1090,SINGLE USE,OPEN,-999,WASHOE,32031,USA,39.36443829,-119.8281092,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.montreuxgolf.com/,,,,2019-01-01,1,3,67,Salesforce
Sterling Commerce,SCC_2264,220,257,TOURNAMENT PLAYERS CLUB-SUMMERLIN,1700 VILLAGE CENTER CIRCLE,LAS VEGAS,NV,89134,,(702) 256-0111,SINGLE USE,OPEN,-999,CLARK,32003,USA,36.18840069,-115.2982454,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.tpc.com/summerlin,,,,2011-06-01,1,5,40,Salesforce
Sterling Commerce,SCC_4708,226,263,CHERRY HILLS COUNTRY CLUB,4125 SOUTH UNIVERSITY BOULEVARD,ENGLEWOOD,CO,80113,,(303) 350-5200,SINGLE USE,OPEN,-999,ARAPAHOE,8005,USA,39.64305234,-104.9626019,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.chcc.com/,,,REDSTONE GOLF CLUB,2015-12-01,1,3,67,Salesforce
Sterling Commerce,SCC_4821,231,268,MUIRFIELD VILLAGE GOLF CLUB,5750 MEMORIAL DRIVE,DUBLIN,OH,43017,,(614) 889-6700,SINGLE USE,OPEN,-999,FRANKLIN,39049,USA,40.14049356,-83.14113339,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.mvgc.org/,,,,2017-07-01,1,4,50,Salesforce
Sterling Commerce,SCC_1760,233,270,FIRESTONE COUNTRY CLUB,452 E WARNER RD,AKRON,OH,44319,,(330) 644-8441,SINGLE USE,OPEN,-999,SUMMIT,39153,USA,41.00787152,-81.50786238,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.clubcorp.com/Clubs/Firestone-Country-Club,,,,2018-03-01,1,5,40,Salesforce
Sterling Commerce,SCC_1967,236,273,SEDGEFIELD COUNTRY CLUB,3201 FORSYTH DRIVE,GREENSBORO,NC,27407,,(336) 299-5324,SINGLE USE,OPEN,-999,GUILFORD,37081,USA,36.01415778,-79.88688895,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.sedgefieldcc.org/,,,,2019-08-01,1,5,40,Salesforce
Sterling Commerce,SCC_1957,239,276,EAST LAKE GOLF CLUB,2575 ALSTON DRIVE SOUTHEAST,ATLANTA,GA,30317,,(404) 373-5722,SINGLE USE,OPEN,-999,DEKALB,13089,USA,33.74348101,-84.30271345,713910,GOLF COURSES AND COUNTRY CLUBS,https://www.eastlakegolfclub.com/,,,,2012-04-01,1,5,40,Salesforce
Sterling Commerce,SCC_3910,242,279,SEA PINES HARBOUR TOWN GOLF LINKS,11 LIGHTHOUSE LANE,HILTON HEAD ISLAND,SC,29928,,(843) 363-8385,SINGLE USE,OPEN,-999,BEAUFORT,45013,USA,32.13538714,-80.81024641,713910,GOLF COURSES AND COUNTRY CLUBS,https://www.seapines.com/golf/harbour-town-golf-links.aspx,,,,2010-09-01,1,3,67,Salesforce
Sterling Commerce,SCC_1468,249,286,ROYAL MONTRÉAL GOLF CLUB,25 SOUTH RIDGE ROAD,MONTREAL,QC,H9E 1B3,,(514) 626-3977,SINGLE USE,OPEN,-999,MONTREAL,2466025,CAN,45.49289656,-73.9025622,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.rmgc.org/,,,,2017-11-01,1,3,67,Salesforce
Sterling Commerce,SCC_1844,251,288,RIDGEWOOD COUNTRY CLUB,96 W MIDLAND AVE,PARAMUS,NJ,7652,,(201) 599-3900,SINGLE USE,OPEN,-999,BERGEN,34003,USA,40.94740378,-74.07798458,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.rcc1890.com/,,,,2016-05-01,1,3,67,Salesforce
Sterling Commerce,SCC_3683,252,289,TOURNAMENT PLAYERS CLUB OF BOSTON,400 ARNOLD PALMER BOULEVARD,NORTON,MA,2766,,(508) 285-3200,SINGLE USE,OPEN,-999,BRISTOL,25005,USA,41.98229855,-71.22336739,713910,GOLF COURSES AND COUNTRY CLUBS,http://www.tpc.com/boston,,,,2014-11-01,1,3,67,Salesforce
Sterling Commerce,SCC_2597,256,390,LAS VEGAS MOTOR SPEEDWAY,7000 LAS VEGAS BOULEVARD NORTH,LAS VEGAS,NV,89115,,(702) 644-4444,SINGLE USE,OPEN,123000,CLARK,32003,USA,36.27248554,-115.0103024,711212,RACETRACKS,http://www.lvms.com/,,,,2012-04-01,1,4,50,Salesforce
Sterling Commerce,SCC_1452,259,296,MARTINSVILLE SPEEDWAY,340 SPEEDWAY ROAD,RIDGEWAY,VA,24148,,(276) 956-7200,SINGLE USE,OPEN,55000,HENRY,19087,USA,36.63416157,-79.85175204,711212,RACETRACKS,http://www.martinsvillespeedway.com/?homepage=true,,,,2011-07-01,1,4,50,Salesforce
Sterling Commerce,SCC_3598,260,406,TEXAS MOTOR SPEEDWAY,3545 LONE STAR CIRCLE,FORT WORTH,TX,76177,,(817) 215-8500,MULTIUSE,OPEN,128655,DENTON,48121,USA,33.03655,-97.28223,711212,RACETRACKS,http://www.texasmotorspeedway.com/,,,,2019-08-01,1,4,50,Salesforce
Sterling Commerce,SCC_4052,276,388,KENTUCKY SPEEDWAY,1 SPEEDWAY DRIVE,SPARTA,KY,41086,,(859) 578-2300,SINGLE USE,OPEN,87000,GALLATIN,30031,USA,38.7106854,-84.9155993,711212,RACETRACKS,http://www.kentuckyspeedway.com/,,,,2015-09-01,1,5,40,Salesforce
Sterling Commerce,SCC_2479,277,387,IOWA SPEEDWAY,3333 RUSTY WALLACE DRIVE,NEWTON,IA,50208,,(641) 791-8000,MULTIUSE,OPEN,30000,JASPER,19099,USA,41.67473208,-93.0132936,711212,RACETRACKS,http://www.iowaspeedway.com/,,,,2012-10-01,1,4,50,Salesforce
Sterling Commerce,SCC_4250,280,333,BELL MTS PLACE,300 PORTAGE AVENUE,WINNIPEG,MB,R3C 5S4,,(204) 987-7825,SINGLE USE,OPEN,15004,WINNIPEG,4611040,CAN,49.89257584,-97.14367041,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.bellmtsplace.ca/,MTS CENTRE,,,2016-05-01,1,5,40,Salesforce
Sterling Commerce,SCC_1375,299,801,VIVINT SMART HOME ARENA,301 WEST SOUTH TEMPLE,SALT LAKE CITY,UT,84101,,(916) 928-6900,SINGLE USE,OPEN,19911,SALT LAKE,49035,USA,40.76820553,-111.9010251,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.vivintarena.com/,DELTA CENTER,,ENERGYSOLUTIONS ARENA,2010-02-01,1,3,67,Salesforce
Sterling Commerce,SCC_3243,302,805,SMOOTHIE KING CENTER,1501 DAVE DIXON DRIVE,NEW ORLEANS,LA,70113,,(504) 587-3663,SINGLE USE,OPEN,17003,ORLEANS,22071,USA,29.94903634,-90.08210972,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.smoothiekingcenter.com/,,,NEW ORLEANS ARENA,2017-03-01,1,3,67,Salesforce
Sterling Commerce,SCC_3104,303,806,MODA CENTER,1 CENTER COURT,PORTLAND,OR,97227,,(503) 797-9619,SINGLE USE,OPEN,19441,MULTNOMAH,41051,USA,45.53165007,-122.6669201,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://rosequarter.com/venue/moda-center/,,,ROSE GARDEN ARENA,2016-05-01,1,4,50,Salesforce
Sterling Commerce,SCC_2773,305,405,TD GARDEN,100 LEGENDS WAY,BOSTON,MA,2114,,(617) 624-1050,MULTIUSE,OPEN,18624,SUFFOLK,25025,USA,42.36631934,-71.0622277,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.tdgarden.com/,THE GARDEN,FLEET CENTER,,2012-07-01,1,5,40,Salesforce
Sterling Commerce,SCC_2025,311,366,STAPLES CENTER,1111 SOUTH FIGUEROA STREET,LOS ANGELES,CA,90015,,(213) 742-7100,MULTIUSE,OPEN,19079,LOS ANGELES,6037,USA,34.0430525,-118.267217,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.staplescenter.com/,,,,2010-10-01,1,4,50,Salesforce
Sterling Commerce,SCC_2970,321,827,AMWAY CENTER,400 WEST CHURCH STREET,ORLANDO,FL,32801,,(407) 440-7900,SINGLE USE,OPEN,18846,ORANGE,48361,USA,28.53922,-81.38389,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.amwaycenter.com/,,,,2010-02-01,1,3,67,Salesforce
Sterling Commerce,SCC_2022,322,828,HANK MCCAMISH PAVILION,965 FOWLER STREET,ATLANTA,GA,30332,,(404) 894-5400,SINGLE USE,OPEN,8600,FULTON,17057,USA,33.7806976,-84.39274685,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://ramblinwreck.com/sports/w-baskbl/facilities/mccamish-pavilion/,,,ALEXANDER MEMORIAL COLISEUM,2017-08-01,1,5,40,Salesforce
Sterling Commerce,SCC_4985,324,830,CASSELL COLISEUM,675 WASHINGTON ST SW,BLACKSBURG,VA,24060,,,SINGLE USE,OPEN,10052,MONTGOMERY,20125,USA,37.22262,-80.41919307,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://hokiesports.com/sports/2018/4/20/cassell-coliseum.aspx?id=97,,,,2013-04-01,1,5,40,Salesforce
Sterling Commerce,SCC_4132,327,833,WATSCO CENTER,1245 WILLIAM E. WALSH AVENUE,CORAL GABLES,FL,33146,,(305) 284-8686,SINGLE USE,OPEN,8000,MIAMI-DADE,12086,USA,25.71531981,-80.27935369,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://watscocenter.com/,,,BANKUNITED CENTER,2017-12-01,1,3,67,Salesforce
Sterling Commerce,SCC_1118,332,401,PNC ARENA,1400 EDWARDS MILL ROAD,RALEIGH,NC,27607,,(919) 861-2300,MULTIUSE,OPEN,19722,WAKE,37183,USA,35.80339229,-78.72183174,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.thepncarena.com/,RALEIGH ENT. SPORTS,,RBC CENTER,2013-09-01,1,4,50,Salesforce
Sterling Commerce,SCC_3685,333,839,DONALD L. TUCKER CENTER,505 WEST PENSACOLA STREET,TALLAHASSEE,FL,32301,,(850) 644-7469,SINGLE USE,OPEN,12200,LEON,48289,USA,30.43781002,-84.28662726,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.tuckerciviccenter.com/,TALLAHASSEE-LEON COUNTY CIVIC CENTER,,,2019-05-01,1,4,50,Salesforce
Sterling Commerce,SCC_1774,334,840,CASE GYMNASIUM,925 COMMONWEALTH AVENUE,BOSTON,MA,2215,,(617) 933-5000,SINGLE USE,OPEN,1800,SUFFOLK,25025,USA,42.3539807,-71.12036415,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://goterriers.com/facilities/?id=17,CASE ATHLETIC CENTER,,,2019-11-01,1,3,67,Salesforce
Sterling Commerce,SCC_3940,335,841,BINGHAMTON UNIVERSITY EVENTS CENTER,4400 VESTAL PARKWAY EAST,BINGHAMTON,NY,13902,,(607) 777-2832,SINGLE USE,OPEN,5142,BROOME,36007,USA,42.09354767,-75.97174883,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.binghamton.edu/events-center/,EVENTS CENTER,,,2015-02-01,1,5,40,Salesforce
Sterling Commerce,SCC_4559,336,842,CROSS INSURANCE CENTER,515 MAIN STREET,BANGOR,ME,4401,,(207) 561-8300,SINGLE USE,OPEN,5800,PENOBSCOT,23019,USA,44.789138,-68.779196,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.crossinsurancecenter.com/page/956/bangor-arena-information,,,,2017-02-01,1,4,50,Salesforce
Sterling Commerce,SCC_1766,337,843,ISLAND FEDERAL CREDIT UNION ARENA,JOHN S. TOLL DRIVE,STONY BROOK,NY,11790,,(631) 632-9653,SINGLE USE,OPEN,4000,SUFFOLK,25025,USA,40.91740154,-73.12528455,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://stonybrookathletics.com/sports/2016/8/25/facilities-ston-10-arena-html.aspx,STONY BROOK SPORTS COMPLEX,,,2014-07-01,1,4,50,Salesforce
Sterling Commerce,SCC_1313,338,844,LUNDHOLM GYMNASIUM,145 MAIN STREET,DURHAM,NH,3824,,(603) 862-1850,SINGLE USE,OPEN,2500,STRAFFORD,33017,USA,43.13870033,-70.93780784,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://unhwildcats.com/sports/2015/7/1/GEN_0701155002.aspx,UNH FIELD HOUSE,,,2019-11-01,1,5,40,Salesforce
Sterling Commerce,SCC_1508,339,845,PATRICK GYMNASIUM,DAVIS ROAD AND SPEAR STREET,BURLINGTON,VT,5405,,(802) 656-3074,SINGLE USE,OPEN,3228,CHITTENDEN,50007,USA,44.4702742,-73.19474331,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://uvmathletics.com/sports/2010/6/8/MBB_0608100941.aspx,ROY L. PATRICK GYMNASIUM,,,2017-01-01,1,3,67,Salesforce
Sterling Commerce,SCC_4317,342,848,CHASE ARENA AT REICH FAMILY PAVILION,200 BLOOMFIELD AVENUE,WEST HARTFORD,CT,6117,,,SINGLE USE,OPEN,4017,HARTFORD,9003,USA,41.80204228,-72.7170012,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.hartfordhawks.com/sports/2008/3/27/272028327.aspx?id=5,,,,2017-11-01,1,3,67,Salesforce
Sterling Commerce,SCC_2289,349,855,REILLY CENTER,CORNELIUS WELCH DRIVE,SAINT BONAVENTER,NY,14478,,(716) 375-2500,SINGLE USE,OPEN,5780,CATTARAUGUS,36009,USA,42.079446,-78.48501968,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://gobonnies.sbu.edu/fan_zone/reilly-center,,,,2017-08-01,1,4,50,Salesforce
Sterling Commerce,SCC_3191,350,856,ROBINS CENTER,BOATWRIGHT DRIVE AND CAMPUS DRIVE,RICHMOND,VA,23229,,(804) 289-8361,SINGLE USE,OPEN,7201,RICHMOND,51760,USA,37.58065318,-77.53885576,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://richmondspiders.com/news/2011/7/20/205184153.aspx,,,,2012-08-01,1,3,67,Salesforce
Sterling Commerce,SCC_3582,354,860,TOM GOLA ARENA,WEST OLNEY AVENUE AND ELKINS AVENUE,PHILADELPHIA,PA,19141,,,SINGLE USE,OPEN,4000,PHILADELPHIA,42101,USA,40.03998106,-75.15659169,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://goexplorers.com/sports/2011/6/14/GEN_0614112339.aspx?id=13,HAYMAN CENTER,,,2019-10-01,1,3,67,Salesforce
Sterling Commerce,SCC_3549,355,861,UNIVERSITY OF DAYTON ARENA,100 ARENA PARK DRIVE,DAYTON,OH,45408,,(937) 229-4635,SINGLE USE,OPEN,13266,MONTGOMERY,20125,USA,39.73547828,-84.19965253,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://daytonflyers.com/sports/2013/8/30/GEN_0830130825.aspx?path=mbball,UD ARENA,,,2011-07-01,1,4,50,Salesforce
Sterling Commerce,SCC_1424,356,862,WILLIAM D. MULLINS MEMORIAL CENTER,200 COMMONWEALTH AVENUE,AMHERST,MA,1003,,(413) 545-3040,SINGLE USE,OPEN,9493,HAMPSHIRE,54027,USA,42.38949729,-72.53342412,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.mullinscenter.com/,MULLINS CENTER,,,2013-08-01,1,5,40,Salesforce
Sterling Commerce,SCC_1999,362,868,MOUNTAIN STATES HEALTH ALLIANCE ATHLETICS CENTER,STATE OF FRANKLIN ROAD AND JOHN ROBERT BELL DRIVE,JOHNSON CITY,TN,37604,,(423) 439-4343,SINGLE USE,OPEN,8539,WASHINGTON,48477,USA,36.30366002,-82.37090998,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.etsubucs.com/facilities/default/,MINI-DOME,,,2012-12-01,1,4,50,Salesforce
Sterling Commerce,SCC_1203,363,869,PAUL PORTER ARENA,110 S MAIN ST,BOILING SPRINGS,NC,28017,,(704) 406-4000,SINGLE USE,OPEN,3500,CLEVELAND,40027,USA,35.2465653,-81.66954181,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://gardner-webb.edu/offices-and-departments/departments/event-services/meeting-rooms/paul-porter-arena/index,LUTZ YELTON CONVOCATION CENTER,,,2014-05-01,1,3,67,Salesforce
Sterling Commerce,SCC_1122,367,873,ALLEN FIELDHOUSE,1651 NAISMITH DRIVE,LAWRENCE,KS,66045,,(785) 864-3141,SINGLE USE,OPEN,16300,DOUGLAS,32005,USA,38.95431455,-95.25283052,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://kuathletics.com/sports/2013/6/27/facilities-allen-fieldhouse-mbb.aspx?id=183,,,,2012-06-01,1,3,67,Salesforce
Sterling Commerce,SCC_2825,371,877,FRANK ERWIN CENTER,1701 RED RIVER STREET,AUSTIN,TX,78701,,(512) 471-7744,SINGLE USE,OPEN,16540,TRAVIS,48453,USA,30.27692614,-97.73230001,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://uterwincenter.com/index.aspx,FRANK C. ERWIN JR. SPECIAL EVENTS CENTER,,,2010-07-01,1,3,67,Salesforce
Sterling Commerce,SCC_4536,373,879,GALLAGHER-IBA ARENA,KNOBLOCK STREET AND W. HALL OF FAME AVENUE,STILLWATER,OK,74075,,(877) 227-6773,SINGLE USE,OPEN,13611,PAYNE,40119,USA,36.12573957,-97.06512544,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://okstate.com/sports/2015/3/17/GEN_2014010157.aspx,,,,2013-08-01,1,5,40,Salesforce
Sterling Commerce,SCC_2570,374,880,HILTON COLISEUM,1805 CENTER DRIVE,AMES,IA,50011,,(515) 294-3347,SINGLE USE,OPEN,14356,STORY,19169,USA,42.02108297,-93.63467188,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.center.iastate.edu/,HILTON,,,2014-12-01,1,4,50,Salesforce
Sterling Commerce,SCC_4712,377,883,REED ARENA,730 OLSEN BOULEVARD,COLLEGE STATION,TX,77843,,(979) 862-7334,SINGLE USE,OPEN,12989,BRAZOS,48041,USA,30.60583211,-96.34639066,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://reed.tamu.edu/,COX-MCFERRIN CENTER,,,2012-06-01,1,4,50,Salesforce
Sterling Commerce,SCC_2216,379,885,HYNES ATHLETIC CENTER,PRESIDENT STREET AND DURAND STREET,NEW ROCHELLE,NY,10801,,(914) 633-2654,SINGLE USE,OPEN,2611,WESTCHESTER,36119,USA,40.92666628,-73.78432443,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://icgaels.com/sports/2007/2/13/hynes-overview.aspx,,,,2016-11-01,1,4,50,Salesforce
Sterling Commerce,SCC_4652,387,893,MARRIOTT CENTER,500 EAST UNIVERSITY PARKWAY,PROVO,UT,84602,,(801) 422-2981,SINGLE USE,OPEN,20900,UTAH,49049,USA,40.25408199,-111.6492749,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://byucougars.com/facilities/basketball,,,,2019-11-01,1,4,50,Salesforce
Sterling Commerce,SCC_3550,394,900,TUDOR FIELDHOUSE,6100 MAIN STREET,HOUSTON,TX,77251,,(713) 935-2663,SINGLE USE,OPEN,5208,HARRIS,48201,USA,29.71514243,-95.40392481,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://riceowls.com/facilities/?id=4,AUTRY COURT,,,2015-08-01,1,4,50,Salesforce
Sterling Commerce,SCC_2267,395,901,CFE ARENA,NORTH GEMINI BLVD,ORLANDO,FL,32765,,(407) 823-3070,SINGLE USE,OPEN,9465,ORANGE,48361,USA,28.60741826,-81.19731377,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.cfearena.com/,KNIGHTS PLAZA,,UCF ARENA,2011-04-01,1,4,50,Salesforce
Sterling Commerce,SCC_3019,396,902,ALLEN COUNTY WAR MEMORIAL COLISEUM,4000 PARNELL AVENUE,FORT WAYNE,IN,46805,,(260) 482-9502,SINGLE USE,OPEN,13000,ALLEN,20001,USA,41.1156434,-85.12431491,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.memorialcoliseum.com/,MEMORIAL COLISEUM,,,2016-06-01,1,3,67,Salesforce
Sterling Commerce,SCC_1592,400,906,ALASKA AIRLINES ARENA,3870 MONTLAKE BOULEVARD NE,SEATTLE,WA,98105,,(206) 543-2210,MULTIUSE,OPEN,10000,KINGS,6031,USA,47.65210058,-122.3020923,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://gohuskies.com/sports/2013/7/2/208565960.aspx,HEC EDMUNDSON PAVILION,,,2015-04-01,1,3,67,Salesforce
Sterling Commerce,SCC_1325,401,907,MCKALE MEMORIAL CENTER,1721 E ENKE DRIVE,TUCSON,AZ,85721,,(520) 621-2287,SINGLE USE,OPEN,14655,PIMA,4019,USA,32.23034605,-110.9460286,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://arizonawildcats.com/sports/2013/4/18/208232685.aspx,UNIVERSITY OF ARIZONA ARENA,,,2010-01-01,1,3,67,Salesforce
Sterling Commerce,SCC_4054,405,911,BENDER ARENA,4400 NEBRASKA AVENUE NW,WASHINGTON,DC,20016,,(202) 885-1000,SINGLE USE,OPEN,4500,DISTRICT OF COLUMBIA,11001,USA,38.93776999,-77.09003998,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.aueagles.com/information/facilities/bender_arena,,,,2016-04-01,1,3,67,Salesforce
Sterling Commerce,SCC_4255,409,915,HOLMES CENTER,111 RIVERS STREET,BOONE,NC,28608,,(828) 262-7890,SINGLE USE,OPEN,8325,WATAUGA,37189,USA,36.21066209,-81.67593558,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://theholmescenter.appstate.edu/,GEORGE M. HOLMES CONVOCATION CENTER,,,2013-07-01,1,3,67,Salesforce
Sterling Commerce,SCC_1704,411,917,CONVOCATION CENTER (ARKANSAS),217 OLYMPIA DRIVE,JONESBORO,AR,72401,,(870) 972-3870,SINGLE USE,OPEN,10038,CRAIGHEAD,5031,USA,35.84538794,-90.6704838,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://astateconvo.com/,THE CONVO,,,2011-01-01,1,3,67,Salesforce
Sterling Commerce,SCC_3857,417,923,GERSTEN PAVILION,1 LMU DRIVE,LOS ANGELES,CA,90045,,(310) 338-5466,SINGLE USE,OPEN,4156,LOS ANGELES,6037,USA,33.96764119,-118.4154913,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://lmulions.com/sports/2018/5/29/school-bio-gersten-html.aspx,ALBERT GERSTEN PAVILION,,,2016-07-01,1,5,40,Salesforce
Sterling Commerce,SCC_2770,424,930,CONVOCATION CENTER (OHIO),95 RICHLAND AVENUE,ATHENS,OH,45701,,(800) 575-2287,SINGLE USE,OPEN,13080,ATHENS,39009,USA,39.32329002,-82.10595999,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.ohiobobcats.com/facilities/convocation-center/index,,,,2014-02-01,1,4,50,Salesforce
Sterling Commerce,SCC_4978,425,931,SAVAGE  ARENA,2801 W BANCROFT ST,TOLEDO,OH,43606,,(419) 530-4653,SINGLE USE,OPEN,8300,LUCAS,19117,USA,41.66014984,-83.60979943,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://utrockets.com/news/2007/12/13/Savage_Arena.aspx,JOHN F. SAVAGE ARENA,,,2018-12-01,1,3,67,Salesforce
Sterling Commerce,SCC_3524,426,932,BURR GYMNASIUM,2400 6TH ST NW,WASHINGTON,DC,20001,,,SINGLE USE,OPEN,2700,DISTRICT OF COLUMBIA,11001,USA,38.92648002,-77.02221998,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://hubison.com/sports/2013/7/1/GEN_0701134701.aspx?tab=burrgymnasium,,,,2012-08-01,1,4,50,Salesforce
