recordId,plantID,sensorManufacturer,sensor_reading_timestamp,sensor_id,sensor_output,surrogate_id,create_date
SD_P89384_191,P89384,Siemens,2020-06-18T23:00:00Z,TS001,39,TS001_2020-06-18T23:00:00Z,2020-06-18T23:00:00Z
SD_P89384_192,P89384,Siemens,2020-06-18T23:30:00Z,TS001,37,TS001_2020-06-18T23:30:00Z,2020-06-18T23:30:00Z
SD_P89384_193,P89384,Siemens,2020-06-19T00:00:00Z,TS001,39,TS001_2020-06-19T00:00:00Z,2020-06-19T00:00:00Z
SD_P89384_194,P89384,Siemens,2020-06-19T00:30:00Z,TS001,38,TS001_2020-06-19T00:30:00Z,2020-06-19T00:30:00Z
SD_P89384_195,P89384,Siemens,2020-06-19T01:00:00Z,TS001,37,TS001_2020-06-19T01:00:00Z,2020-06-19T01:00:00Z
SD_P89384_196,P89384,Siemens,2020-06-19T01:30:00Z,TS001,39,TS001_2020-06-19T01:30:00Z,2020-06-19T01:30:00Z
SD_P89384_197,P89384,Siemens,2020-06-19T02:00:00Z,TS001,39,TS001_2020-06-19T02:00:00Z,2020-06-19T02:00:00Z
SD_P89384_198,P89384,Siemens,2020-06-19T02:30:00Z,TS001,37,TS001_2020-06-19T02:30:00Z,2020-06-19T02:30:00Z
SD_P89384_199,P89384,Siemens,2020-06-19T03:00:00Z,TS001,39,TS001_2020-06-19T03:00:00Z,2020-06-19T03:00:00Z
SD_P89384_200,P89384,Siemens,2020-06-19T03:30:00Z,TS001,38,TS001_2020-06-19T03:30:00Z,2020-06-19T03:30:00Z
SD_P89384_201,P89384,Siemens,2020-06-19T04:00:00Z,TS001,38,TS001_2020-06-19T04:00:00Z,2020-06-19T04:00:00Z
SD_P89384_202,P89384,Siemens,2020-06-19T04:30:00Z,TS001,39,TS001_2020-06-19T04:30:00Z,2020-06-19T04:30:00Z
SD_P89384_203,P89384,Siemens,2020-06-19T05:00:00Z,TS001,37,TS001_2020-06-19T05:00:00Z,2020-06-19T05:00:00Z
SD_P89384_204,P89384,Siemens,2020-06-19T05:30:00Z,TS001,37,TS001_2020-06-19T05:30:00Z,2020-06-19T05:30:00Z
SD_P89384_205,P89384,Siemens,2020-06-19T06:00:00Z,TS001,38,TS001_2020-06-19T06:00:00Z,2020-06-19T06:00:00Z
SD_P89384_206,P89384,Siemens,2020-06-19T06:30:00Z,TS001,37,TS001_2020-06-19T06:30:00Z,2020-06-19T06:30:00Z
SD_P89384_207,P89384,Siemens,2020-06-19T07:00:00Z,TS001,37,TS001_2020-06-19T07:00:00Z,2020-06-19T07:00:00Z
SD_P89384_208,P89384,Siemens,2020-06-19T07:30:00Z,TS001,39,TS001_2020-06-19T07:30:00Z,2020-06-19T07:30:00Z
SD_P89384_209,P89384,Siemens,2020-06-19T08:00:00Z,TS001,38,TS001_2020-06-19T08:00:00Z,2020-06-19T08:00:00Z
SD_P89384_210,P89384,Siemens,2020-06-19T08:30:00Z,TS001,37,TS001_2020-06-19T08:30:00Z,2020-06-19T08:30:00Z
SD_P89384_211,P89384,Siemens,2020-06-19T09:00:00Z,TS001,37,TS001_2020-06-19T09:00:00Z,2020-06-19T09:00:00Z
SD_P89384_212,P89384,Siemens,2020-06-19T09:30:00Z,TS001,38,TS001_2020-06-19T09:30:00Z,2020-06-19T09:30:00Z
SD_P89384_213,P89384,Siemens,2020-06-19T10:00:00Z,TS001,38,TS001_2020-06-19T10:00:00Z,2020-06-19T10:00:00Z
SD_P89384_214,P89384,Siemens,2020-06-19T10:30:00Z,TS001,37,TS001_2020-06-19T10:30:00Z,2020-06-19T10:30:00Z
SD_P89384_215,P89384,Siemens,2020-06-19T11:00:00Z,TS001,37,TS001_2020-06-19T11:00:00Z,2020-06-19T11:00:00Z
SD_P89384_216,P89384,Siemens,2020-06-19T11:30:00Z,TS001,38,TS001_2020-06-19T11:30:00Z,2020-06-19T11:30:00Z
SD_P89384_217,P89384,Siemens,2020-06-19T12:00:00Z,TS001,39,TS001_2020-06-19T12:00:00Z,2020-06-19T12:00:00Z
SD_P89384_218,P89384,Siemens,2020-06-19T12:30:00Z,TS001,39,TS001_2020-06-19T12:30:00Z,2020-06-19T12:30:00Z
SD_P89384_219,P89384,Siemens,2020-06-19T13:00:00Z,TS001,37,TS001_2020-06-19T13:00:00Z,2020-06-19T13:00:00Z
SD_P89384_220,P89384,Siemens,2020-06-19T13:30:00Z,TS001,37,TS001_2020-06-19T13:30:00Z,2020-06-19T13:30:00Z
SD_P89384_221,P89384,Siemens,2020-06-19T14:00:00Z,TS001,38,TS001_2020-06-19T14:00:00Z,2020-06-19T14:00:00Z
SD_P89384_222,P89384,Siemens,2020-06-19T14:30:00Z,TS001,37,TS001_2020-06-19T14:30:00Z,2020-06-19T14:30:00Z
SD_P89384_223,P89384,Siemens,2020-06-19T15:00:00Z,TS001,38,TS001_2020-06-19T15:00:00Z,2020-06-19T15:00:00Z
SD_P89384_224,P89384,Siemens,2020-06-19T15:30:00Z,TS001,38,TS001_2020-06-19T15:30:00Z,2020-06-19T15:30:00Z
SD_P89384_225,P89384,Siemens,2020-06-19T16:00:00Z,TS001,39,TS001_2020-06-19T16:00:00Z,2020-06-19T16:00:00Z
SD_P89384_226,P89384,Siemens,2020-06-19T16:30:00Z,TS001,38,TS001_2020-06-19T16:30:00Z,2020-06-19T16:30:00Z
SD_P89384_227,P89384,Siemens,2020-06-19T17:00:00Z,TS001,37,TS001_2020-06-19T17:00:00Z,2020-06-19T17:00:00Z
SD_P89384_228,P89384,Siemens,2020-06-19T17:30:00Z,TS001,39,TS001_2020-06-19T17:30:00Z,2020-06-19T17:30:00Z
SD_P89384_229,P89384,Siemens,2020-06-19T18:00:00Z,TS001,37,TS001_2020-06-19T18:00:00Z,2020-06-19T18:00:00Z
SD_P89384_230,P89384,Siemens,2020-06-19T18:30:00Z,TS001,39,TS001_2020-06-19T18:30:00Z,2020-06-19T18:30:00Z
SD_P89384_231,P89384,Siemens,2020-06-19T19:00:00Z,TS001,37,TS001_2020-06-19T19:00:00Z,2020-06-19T19:00:00Z
SD_P89384_232,P89384,Siemens,2020-06-19T19:30:00Z,TS001,38,TS001_2020-06-19T19:30:00Z,2020-06-19T19:30:00Z
SD_P89384_233,P89384,Siemens,2020-06-19T20:00:00Z,TS001,37,TS001_2020-06-19T20:00:00Z,2020-06-19T20:00:00Z
SD_P89384_234,P89384,Siemens,2020-06-19T20:30:00Z,TS001,38,TS001_2020-06-19T20:30:00Z,2020-06-19T20:30:00Z
SD_P89384_235,P89384,Siemens,2020-06-19T21:00:00Z,TS001,38,TS001_2020-06-19T21:00:00Z,2020-06-19T21:00:00Z
SD_P89384_236,P89384,Siemens,2020-06-19T21:30:00Z,TS001,39,TS001_2020-06-19T21:30:00Z,2020-06-19T21:30:00Z
SD_P89384_237,P89384,Siemens,2020-06-19T22:00:00Z,TS001,37,TS001_2020-06-19T22:00:00Z,2020-06-19T22:00:00Z
SD_P89384_238,P89384,Siemens,2020-06-19T22:30:00Z,TS001,39,TS001_2020-06-19T22:30:00Z,2020-06-19T22:30:00Z
SD_P89384_239,P89384,Siemens,2020-06-19T23:00:00Z,TS001,37,TS001_2020-06-19T23:00:00Z,2020-06-19T23:00:00Z
SD_P89384_240,P89384,Siemens,2020-06-19T23:30:00Z,TS001,38,TS001_2020-06-19T23:30:00Z,2020-06-19T23:30:00Z
SD_P89384_241,P89384,Siemens,2020-06-20T00:00:00Z,TS001,39,TS001_2020-06-20T00:00:00Z,2020-06-20T00:00:00Z
SD_P89384_242,P89384,Siemens,2020-06-20T00:30:00Z,TS001,38,TS001_2020-06-20T00:30:00Z,2020-06-20T00:30:00Z
SD_P89384_243,P89384,Siemens,2020-06-20T01:00:00Z,TS001,39,TS001_2020-06-20T01:00:00Z,2020-06-20T01:00:00Z
SD_P89384_244,P89384,Siemens,2020-06-20T01:30:00Z,TS001,38,TS001_2020-06-20T01:30:00Z,2020-06-20T01:30:00Z
SD_P89384_245,P89384,Siemens,2020-06-20T02:00:00Z,TS001,37,TS001_2020-06-20T02:00:00Z,2020-06-20T02:00:00Z
SD_P89384_246,P89384,Siemens,2020-06-20T02:30:00Z,TS001,38,TS001_2020-06-20T02:30:00Z,2020-06-20T02:30:00Z
SD_P89384_247,P89384,Siemens,2020-06-20T03:00:00Z,TS001,37,TS001_2020-06-20T03:00:00Z,2020-06-20T03:00:00Z
SD_P89384_248,P89384,Siemens,2020-06-20T03:30:00Z,TS001,38,TS001_2020-06-20T03:30:00Z,2020-06-20T03:30:00Z
SD_P89384_249,P89384,Siemens,2020-06-20T04:00:00Z,TS001,37,TS001_2020-06-20T04:00:00Z,2020-06-20T04:00:00Z
SD_P89384_250,P89384,Siemens,2020-06-20T04:30:00Z,TS001,39,TS001_2020-06-20T04:30:00Z,2020-06-20T04:30:00Z
SD_P89384_251,P89384,Siemens,2020-06-20T05:00:00Z,TS001,39,TS001_2020-06-20T05:00:00Z,2020-06-20T05:00:00Z
SD_P89384_252,P89384,Siemens,2020-06-20T05:30:00Z,TS001,38,TS001_2020-06-20T05:30:00Z,2020-06-20T05:30:00Z
SD_P89384_253,P89384,Siemens,2020-06-20T06:00:00Z,TS001,39,TS001_2020-06-20T06:00:00Z,2020-06-20T06:00:00Z
SD_P89384_254,P89384,Siemens,2020-06-20T06:30:00Z,TS001,38,TS001_2020-06-20T06:30:00Z,2020-06-20T06:30:00Z
SD_P89384_255,P89384,Siemens,2020-06-20T07:00:00Z,TS001,38,TS001_2020-06-20T07:00:00Z,2020-06-20T07:00:00Z
SD_P89384_256,P89384,Siemens,2020-06-20T07:30:00Z,TS001,39,TS001_2020-06-20T07:30:00Z,2020-06-20T07:30:00Z
SD_P89384_257,P89384,Siemens,2020-06-20T08:00:00Z,TS001,37,TS001_2020-06-20T08:00:00Z,2020-06-20T08:00:00Z
SD_P89384_258,P89384,Siemens,2020-06-20T08:30:00Z,TS001,39,TS001_2020-06-20T08:30:00Z,2020-06-20T08:30:00Z
SD_P89384_259,P89384,Siemens,2020-06-20T09:00:00Z,TS001,38,TS001_2020-06-20T09:00:00Z,2020-06-20T09:00:00Z
SD_P89384_260,P89384,Siemens,2020-06-20T09:30:00Z,TS001,38,TS001_2020-06-20T09:30:00Z,2020-06-20T09:30:00Z
SD_P89384_261,P89384,Siemens,2020-06-20T10:00:00Z,TS001,39,TS001_2020-06-20T10:00:00Z,2020-06-20T10:00:00Z
SD_P89384_262,P89384,Siemens,2020-06-20T10:30:00Z,TS001,38,TS001_2020-06-20T10:30:00Z,2020-06-20T10:30:00Z
SD_P89384_263,P89384,Siemens,2020-06-20T11:00:00Z,TS001,38,TS001_2020-06-20T11:00:00Z,2020-06-20T11:00:00Z
SD_P89384_264,P89384,Siemens,2020-06-20T11:30:00Z,TS001,37,TS001_2020-06-20T11:30:00Z,2020-06-20T11:30:00Z
SD_P89384_265,P89384,Siemens,2020-06-20T12:00:00Z,TS001,37,TS001_2020-06-20T12:00:00Z,2020-06-20T12:00:00Z
SD_P89384_266,P89384,Siemens,2020-06-20T12:30:00Z,TS001,38,TS001_2020-06-20T12:30:00Z,2020-06-20T12:30:00Z
SD_P89384_267,P89384,Siemens,2020-06-20T13:00:00Z,TS001,38,TS001_2020-06-20T13:00:00Z,2020-06-20T13:00:00Z
SD_P89384_268,P89384,Siemens,2020-06-20T13:30:00Z,TS001,38,TS001_2020-06-20T13:30:00Z,2020-06-20T13:30:00Z
SD_P89384_269,P89384,Siemens,2020-06-20T14:00:00Z,TS001,39,TS001_2020-06-20T14:00:00Z,2020-06-20T14:00:00Z
SD_P89384_270,P89384,Siemens,2020-06-20T14:30:00Z,TS001,38,TS001_2020-06-20T14:30:00Z,2020-06-20T14:30:00Z
SD_P89384_271,P89384,Siemens,2020-06-20T15:00:00Z,TS001,37,TS001_2020-06-20T15:00:00Z,2020-06-20T15:00:00Z
SD_P89384_272,P89384,Siemens,2020-06-20T15:30:00Z,TS001,37,TS001_2020-06-20T15:30:00Z,2020-06-20T15:30:00Z
SD_P89384_273,P89384,Siemens,2020-06-20T16:00:00Z,TS001,37,TS001_2020-06-20T16:00:00Z,2020-06-20T16:00:00Z
SD_P89384_274,P89384,Siemens,2020-06-20T16:30:00Z,TS001,37,TS001_2020-06-20T16:30:00Z,2020-06-20T16:30:00Z
SD_P89384_275,P89384,Siemens,2020-06-20T17:00:00Z,TS001,39,TS001_2020-06-20T17:00:00Z,2020-06-20T17:00:00Z
SD_P89384_276,P89384,Siemens,2020-06-20T17:30:00Z,TS001,38,TS001_2020-06-20T17:30:00Z,2020-06-20T17:30:00Z
SD_P89384_277,P89384,Siemens,2020-06-20T18:00:00Z,TS001,39,TS001_2020-06-20T18:00:00Z,2020-06-20T18:00:00Z
SD_P89384_278,P89384,Siemens,2020-06-20T18:30:00Z,TS001,37,TS001_2020-06-20T18:30:00Z,2020-06-20T18:30:00Z
SD_P89384_279,P89384,Siemens,2020-06-20T19:00:00Z,TS001,37,TS001_2020-06-20T19:00:00Z,2020-06-20T19:00:00Z
SD_P89384_280,P89384,Siemens,2020-06-20T19:30:00Z,TS001,39,TS001_2020-06-20T19:30:00Z,2020-06-20T19:30:00Z
SD_P89384_281,P89384,Siemens,2020-06-20T20:00:00Z,TS001,38,TS001_2020-06-20T20:00:00Z,2020-06-20T20:00:00Z
SD_P89384_282,P89384,Siemens,2020-06-20T20:30:00Z,TS001,38,TS001_2020-06-20T20:30:00Z,2020-06-20T20:30:00Z
SD_P89384_283,P89384,Siemens,2020-06-20T21:00:00Z,TS001,38,TS001_2020-06-20T21:00:00Z,2020-06-20T21:00:00Z
SD_P89384_284,P89384,Siemens,2020-06-20T21:30:00Z,TS001,39,TS001_2020-06-20T21:30:00Z,2020-06-20T21:30:00Z
SD_P89384_285,P89384,Siemens,2020-06-20T22:00:00Z,TS001,38,TS001_2020-06-20T22:00:00Z,2020-06-20T22:00:00Z
SD_P89384_286,P89384,Siemens,2020-06-20T22:30:00Z,TS001,37,TS001_2020-06-20T22:30:00Z,2020-06-20T22:30:00Z
SD_P89384_287,P89384,Siemens,2020-06-20T23:00:00Z,TS001,39,TS001_2020-06-20T23:00:00Z,2020-06-20T23:00:00Z
SD_P89384_288,P89384,Siemens,2020-06-20T23:30:00Z,TS001,37,TS001_2020-06-20T23:30:00Z,2020-06-20T23:30:00Z
SD_P89384_289,P89384,Siemens,2020-06-21T00:00:00Z,TS001,39,TS001_2020-06-21T00:00:00Z,2020-06-21T00:00:00Z
SD_P89384_290,P89384,Siemens,2020-06-21T00:30:00Z,TS001,38,TS001_2020-06-21T00:30:00Z,2020-06-21T00:30:00Z
SD_P89384_291,P89384,Siemens,2020-06-21T01:00:00Z,TS001,37,TS001_2020-06-21T01:00:00Z,2020-06-21T01:00:00Z
SD_P89384_292,P89384,Siemens,2020-06-21T01:30:00Z,TS001,38,TS001_2020-06-21T01:30:00Z,2020-06-21T01:30:00Z
SD_P89384_293,P89384,Siemens,2020-06-21T02:00:00Z,TS001,38,TS001_2020-06-21T02:00:00Z,2020-06-21T02:00:00Z
SD_P89384_294,P89384,Siemens,2020-06-21T02:30:00Z,TS001,38,TS001_2020-06-21T02:30:00Z,2020-06-21T02:30:00Z
SD_P89384_295,P89384,Siemens,2020-06-21T03:00:00Z,TS001,38,TS001_2020-06-21T03:00:00Z,2020-06-21T03:00:00Z
SD_P89384_296,P89384,Siemens,2020-06-21T03:30:00Z,TS001,38,TS001_2020-06-21T03:30:00Z,2020-06-21T03:30:00Z
SD_P89384_297,P89384,Siemens,2020-06-21T04:00:00Z,TS001,38,TS001_2020-06-21T04:00:00Z,2020-06-21T04:00:00Z
SD_P89384_298,P89384,Siemens,2020-06-21T04:30:00Z,TS001,39,TS001_2020-06-21T04:30:00Z,2020-06-21T04:30:00Z
SD_P89384_299,P89384,Siemens,2020-06-21T05:00:00Z,TS001,38,TS001_2020-06-21T05:00:00Z,2020-06-21T05:00:00Z
SD_P89384_300,P89384,Siemens,2020-06-21T05:30:00Z,TS001,37,TS001_2020-06-21T05:30:00Z,2020-06-21T05:30:00Z
SD_P89384_301,P89384,Siemens,2020-06-21T06:00:00Z,TS001,39,TS001_2020-06-21T06:00:00Z,2020-06-21T06:00:00Z
SD_P89384_302,P89384,Siemens,2020-06-21T06:30:00Z,TS001,39,TS001_2020-06-21T06:30:00Z,2020-06-21T06:30:00Z
SD_P89384_303,P89384,Siemens,2020-06-21T07:00:00Z,TS001,38,TS001_2020-06-21T07:00:00Z,2020-06-21T07:00:00Z
SD_P89384_304,P89384,Siemens,2020-06-21T07:30:00Z,TS001,38,TS001_2020-06-21T07:30:00Z,2020-06-21T07:30:00Z
SD_P89384_305,P89384,Siemens,2020-06-21T08:00:00Z,TS001,39,TS001_2020-06-21T08:00:00Z,2020-06-21T08:00:00Z
SD_P89384_306,P89384,Siemens,2020-06-21T08:30:00Z,TS001,38,TS001_2020-06-21T08:30:00Z,2020-06-21T08:30:00Z
SD_P89384_307,P89384,Siemens,2020-06-21T09:00:00Z,TS001,39,TS001_2020-06-21T09:00:00Z,2020-06-21T09:00:00Z
SD_P89384_308,P89384,Siemens,2020-06-21T09:30:00Z,TS001,38,TS001_2020-06-21T09:30:00Z,2020-06-21T09:30:00Z
SD_P89384_309,P89384,Siemens,2020-06-21T10:00:00Z,TS001,39,TS001_2020-06-21T10:00:00Z,2020-06-21T10:00:00Z
SD_P89384_310,P89384,Siemens,2020-06-21T10:30:00Z,TS001,38,TS001_2020-06-21T10:30:00Z,2020-06-21T10:30:00Z
SD_P89384_311,P89384,Siemens,2020-06-21T11:00:00Z,TS001,38,TS001_2020-06-21T11:00:00Z,2020-06-21T11:00:00Z
SD_P89384_312,P89384,Siemens,2020-06-21T11:30:00Z,TS001,39,TS001_2020-06-21T11:30:00Z,2020-06-21T11:30:00Z
SD_P89384_313,P89384,Siemens,2020-06-21T12:00:00Z,TS001,38,TS001_2020-06-21T12:00:00Z,2020-06-21T12:00:00Z
SD_P89384_314,P89384,Siemens,2020-06-21T12:30:00Z,TS001,38,TS001_2020-06-21T12:30:00Z,2020-06-21T12:30:00Z
SD_P89384_315,P89384,Siemens,2020-06-21T13:00:00Z,TS001,39,TS001_2020-06-21T13:00:00Z,2020-06-21T13:00:00Z
SD_P89384_316,P89384,Siemens,2020-06-21T13:30:00Z,TS001,37,TS001_2020-06-21T13:30:00Z,2020-06-21T13:30:00Z
SD_P89384_317,P89384,Siemens,2020-06-21T14:00:00Z,TS001,39,TS001_2020-06-21T14:00:00Z,2020-06-21T14:00:00Z
SD_P89384_318,P89384,Siemens,2020-06-21T14:30:00Z,TS001,37,TS001_2020-06-21T14:30:00Z,2020-06-21T14:30:00Z
SD_P89384_319,P89384,Siemens,2020-06-21T15:00:00Z,TS001,38,TS001_2020-06-21T15:00:00Z,2020-06-21T15:00:00Z
SD_P89384_320,P89384,Siemens,2020-06-21T15:30:00Z,TS001,39,TS001_2020-06-21T15:30:00Z,2020-06-21T15:30:00Z
SD_P89384_321,P89384,Siemens,2020-06-21T16:00:00Z,TS001,37,TS001_2020-06-21T16:00:00Z,2020-06-21T16:00:00Z
SD_P89384_322,P89384,Siemens,2020-06-21T16:30:00Z,TS001,38,TS001_2020-06-21T16:30:00Z,2020-06-21T16:30:00Z
SD_P89384_323,P89384,Siemens,2020-06-21T17:00:00Z,TS001,37,TS001_2020-06-21T17:00:00Z,2020-06-21T17:00:00Z
SD_P89384_324,P89384,Siemens,2020-06-21T17:30:00Z,TS001,37,TS001_2020-06-21T17:30:00Z,2020-06-21T17:30:00Z
SD_P89384_325,P89384,Siemens,2020-06-21T18:00:00Z,TS001,38,TS001_2020-06-21T18:00:00Z,2020-06-21T18:00:00Z
SD_P89384_326,P89384,Siemens,2020-06-21T18:30:00Z,TS001,39,TS001_2020-06-21T18:30:00Z,2020-06-21T18:30:00Z
SD_P89384_327,P89384,Siemens,2020-06-21T19:00:00Z,TS001,39,TS001_2020-06-21T19:00:00Z,2020-06-21T19:00:00Z
SD_P89384_328,P89384,Siemens,2020-06-21T19:30:00Z,TS001,37,TS001_2020-06-21T19:30:00Z,2020-06-21T19:30:00Z
SD_P89384_329,P89384,Siemens,2020-06-21T20:00:00Z,TS001,39,TS001_2020-06-21T20:00:00Z,2020-06-21T20:00:00Z
SD_P89384_330,P89384,Siemens,2020-06-21T20:30:00Z,TS001,37,TS001_2020-06-21T20:30:00Z,2020-06-21T20:30:00Z
SD_P89384_331,P89384,Siemens,2020-06-21T21:00:00Z,TS001,37,TS001_2020-06-21T21:00:00Z,2020-06-21T21:00:00Z
SD_P89384_332,P89384,Siemens,2020-06-21T21:30:00Z,TS001,39,TS001_2020-06-21T21:30:00Z,2020-06-21T21:30:00Z
SD_P89384_333,P89384,Siemens,2020-06-21T22:00:00Z,TS001,38,TS001_2020-06-21T22:00:00Z,2020-06-21T22:00:00Z
SD_P89384_334,P89384,Siemens,2020-06-21T22:30:00Z,TS001,37,TS001_2020-06-21T22:30:00Z,2020-06-21T22:30:00Z
SD_P89384_335,P89384,Siemens,2020-06-21T23:00:00Z,TS001,37,TS001_2020-06-21T23:00:00Z,2020-06-21T23:00:00Z
SD_P89384_336,P89384,Siemens,2020-06-21T23:30:00Z,TS001,39,TS001_2020-06-21T23:30:00Z,2020-06-21T23:30:00Z
SD_P89384_337,P89384,Siemens,2020-06-22T00:00:00Z,TS001,37,TS001_2020-06-22T00:00:00Z,2020-06-22T00:00:00Z
SD_P89384_338,P89384,Siemens,2020-06-22T00:30:00Z,TS001,37,TS001_2020-06-22T00:30:00Z,2020-06-22T00:30:00Z
SD_P89384_339,P89384,Siemens,2020-06-22T01:00:00Z,TS001,38,TS001_2020-06-22T01:00:00Z,2020-06-22T01:00:00Z
SD_P89384_340,P89384,Siemens,2020-06-22T01:30:00Z,TS001,38,TS001_2020-06-22T01:30:00Z,2020-06-22T01:30:00Z
SD_P89384_341,P89384,Siemens,2020-06-22T02:00:00Z,TS001,39,TS001_2020-06-22T02:00:00Z,2020-06-22T02:00:00Z
SD_P89384_342,P89384,Siemens,2020-06-22T02:30:00Z,TS001,37,TS001_2020-06-22T02:30:00Z,2020-06-22T02:30:00Z
SD_P89384_343,P89384,Siemens,2020-06-22T03:00:00Z,TS001,39,TS001_2020-06-22T03:00:00Z,2020-06-22T03:00:00Z
SD_P89384_344,P89384,Siemens,2020-06-22T03:30:00Z,TS001,38,TS001_2020-06-22T03:30:00Z,2020-06-22T03:30:00Z
SD_P89384_345,P89384,Siemens,2020-06-22T04:00:00Z,TS001,38,TS001_2020-06-22T04:00:00Z,2020-06-22T04:00:00Z
SD_P89384_346,P89384,Siemens,2020-06-22T04:30:00Z,TS001,37,TS001_2020-06-22T04:30:00Z,2020-06-22T04:30:00Z
SD_P89384_347,P89384,Siemens,2020-06-22T05:00:00Z,TS001,39,TS001_2020-06-22T05:00:00Z,2020-06-22T05:00:00Z
SD_P89384_348,P89384,Siemens,2020-06-22T05:30:00Z,TS001,37,TS001_2020-06-22T05:30:00Z,2020-06-22T05:30:00Z
SD_P89384_349,P89384,Siemens,2020-06-22T06:00:00Z,TS001,37,TS001_2020-06-22T06:00:00Z,2020-06-22T06:00:00Z
SD_P89384_350,P89384,Siemens,2020-06-22T06:30:00Z,TS001,37,TS001_2020-06-22T06:30:00Z,2020-06-22T06:30:00Z
SD_P89384_351,P89384,Siemens,2020-06-22T07:00:00Z,TS001,39,TS001_2020-06-22T07:00:00Z,2020-06-22T07:00:00Z
SD_P89384_352,P89384,Siemens,2020-06-22T07:30:00Z,TS001,38,TS001_2020-06-22T07:30:00Z,2020-06-22T07:30:00Z
SD_P89384_353,P89384,Siemens,2020-06-22T08:00:00Z,TS001,39,TS001_2020-06-22T08:00:00Z,2020-06-22T08:00:00Z
SD_P89384_354,P89384,Siemens,2020-06-22T08:30:00Z,TS001,37,TS001_2020-06-22T08:30:00Z,2020-06-22T08:30:00Z
SD_P89384_355,P89384,Siemens,2020-06-22T09:00:00Z,TS001,39,TS001_2020-06-22T09:00:00Z,2020-06-22T09:00:00Z
SD_P89384_356,P89384,Siemens,2020-06-22T09:30:00Z,TS001,39,TS001_2020-06-22T09:30:00Z,2020-06-22T09:30:00Z
SD_P89384_357,P89384,Siemens,2020-06-22T10:00:00Z,TS001,38,TS001_2020-06-22T10:00:00Z,2020-06-22T10:00:00Z
SD_P89384_358,P89384,Siemens,2020-06-22T10:30:00Z,TS001,39,TS001_2020-06-22T10:30:00Z,2020-06-22T10:30:00Z
SD_P89384_359,P89384,Siemens,2020-06-22T11:00:00Z,TS001,37,TS001_2020-06-22T11:00:00Z,2020-06-22T11:00:00Z
SD_P89384_360,P89384,Siemens,2020-06-22T11:30:00Z,TS001,39,TS001_2020-06-22T11:30:00Z,2020-06-22T11:30:00Z
SD_P89384_361,P89384,Siemens,2020-06-22T12:00:00Z,TS001,39,TS001_2020-06-22T12:00:00Z,2020-06-22T12:00:00Z
SD_P89384_362,P89384,Siemens,2020-06-22T12:30:00Z,TS001,38,TS001_2020-06-22T12:30:00Z,2020-06-22T12:30:00Z
SD_P89384_363,P89384,Siemens,2020-06-22T13:00:00Z,TS001,39,TS001_2020-06-22T13:00:00Z,2020-06-22T13:00:00Z
SD_P89384_364,P89384,Siemens,2020-06-22T13:30:00Z,TS001,37,TS001_2020-06-22T13:30:00Z,2020-06-22T13:30:00Z
SD_P89384_365,P89384,Siemens,2020-06-22T14:00:00Z,TS001,38,TS001_2020-06-22T14:00:00Z,2020-06-22T14:00:00Z
SD_P89384_366,P89384,Siemens,2020-06-22T14:30:00Z,TS001,38,TS001_2020-06-22T14:30:00Z,2020-06-22T14:30:00Z
SD_P89384_367,P89384,Siemens,2020-06-22T15:00:00Z,TS001,37,TS001_2020-06-22T15:00:00Z,2020-06-22T15:00:00Z
SD_P89384_368,P89384,Siemens,2020-06-22T15:30:00Z,TS001,37,TS001_2020-06-22T15:30:00Z,2020-06-22T15:30:00Z
SD_P89384_369,P89384,Siemens,2020-06-22T16:00:00Z,TS001,38,TS001_2020-06-22T16:00:00Z,2020-06-22T16:00:00Z
SD_P89384_370,P89384,Siemens,2020-06-22T16:30:00Z,TS001,39,TS001_2020-06-22T16:30:00Z,2020-06-22T16:30:00Z
SD_P89384_371,P89384,Siemens,2020-06-22T17:00:00Z,TS001,38,TS001_2020-06-22T17:00:00Z,2020-06-22T17:00:00Z
SD_P89384_372,P89384,Siemens,2020-06-22T17:30:00Z,TS001,37,TS001_2020-06-22T17:30:00Z,2020-06-22T17:30:00Z
SD_P89384_373,P89384,Siemens,2020-06-22T18:00:00Z,TS001,38,TS001_2020-06-22T18:00:00Z,2020-06-22T18:00:00Z
SD_P89384_374,P89384,Siemens,2020-06-22T18:30:00Z,TS001,39,TS001_2020-06-22T18:30:00Z,2020-06-22T18:30:00Z
SD_P89384_375,P89384,Siemens,2020-06-22T19:00:00Z,TS001,38,TS001_2020-06-22T19:00:00Z,2020-06-22T19:00:00Z
SD_P89384_376,P89384,Siemens,2020-06-22T19:30:00Z,TS001,38,TS001_2020-06-22T19:30:00Z,2020-06-22T19:30:00Z
SD_P89384_377,P89384,Siemens,2020-06-22T20:00:00Z,TS001,38,TS001_2020-06-22T20:00:00Z,2020-06-22T20:00:00Z
SD_P89384_378,P89384,Siemens,2020-06-22T20:30:00Z,TS001,38,TS001_2020-06-22T20:30:00Z,2020-06-22T20:30:00Z
SD_P89384_379,P89384,Siemens,2020-06-22T21:00:00Z,TS001,37,TS001_2020-06-22T21:00:00Z,2020-06-22T21:00:00Z
SD_P89384_380,P89384,Siemens,2020-06-22T21:30:00Z,TS001,38,TS001_2020-06-22T21:30:00Z,2020-06-22T21:30:00Z
SD_P89384_381,P89384,Siemens,2020-06-22T22:00:00Z,TS001,38,TS001_2020-06-22T22:00:00Z,2020-06-22T22:00:00Z
